 Data of New LSVRP No. [1] with 240 Customers

 Vehicle capacity = 550      Route-length Limit = 650

 Point   --- x ---   --- y ---   ---q---
 Vehicle capacity = 200      Route-length Limit = Infinity 
 Point   --- x ---   --- y ---   ---q---
    1      5.7735      0.0000     40.0000
    2      2.8867      5.0000     40.0000
    3     -2.8868      5.0000     40.0000
    4     -5.7735      0.0000     40.0000
    5     -2.8867     -5.0000     40.0000
    6      2.8868     -5.0000     40.0000
    7      8.6603      5.0000     40.0000
    8      0.0000     10.0000     40.0000
    9     -8.6603      5.0000     40.0000
   10     -8.6603     -5.0000     40.0000
   11      0.0000    -10.0000     40.0000
   12      8.6603     -5.0000     40.0000
   13      5.3405      0.7500     10.0000
   14      3.3198      4.2500     10.0000
   15      6.4952     -1.2500     10.0000
   16      7.2169     -2.5000     20.0000
   17      7.9386     -3.7500     10.0000
   18      6.4952      1.2500     10.0000
   19      7.2169      2.5000     20.0000
   20      7.9386      3.7500     10.0000
   21      2.0207      5.0000     10.0000
   22     -2.0207      5.0000     10.0000
   23      4.3301      5.0000     10.0000
   24      5.7735      5.0000     20.0000
   25      7.2169      5.0000     10.0000
   26      2.1651      6.2500     10.0000
   27      1.4434      7.5000     20.0000
   28      0.7217      8.7500     10.0000
   29     -3.3198      4.2500     10.0000
   30     -5.3405      0.7500     10.0000
   31     -2.1651      6.2500     10.0000
   32     -1.4434      7.5000     20.0000
   33     -0.7217      8.7500     10.0000
   34     -4.3301      5.0000     10.0000
   35     -5.7735      5.0000     20.0000
   36     -7.2169      5.0000     10.0000
   37     -5.3405     -0.7500     10.0000
   38     -3.3198     -4.2500     10.0000
   39     -6.4952      1.2500     10.0000
   40     -7.2169      2.5000     20.0000
   41     -7.9386      3.7500     10.0000
   42     -6.4952     -1.2500     10.0000
   43     -7.2169     -2.5000     20.0000
   44     -7.9386     -3.7500     10.0000
   45     -2.0207     -5.0000     10.0000
   46      2.0207     -5.0000     10.0000
   47     -4.3301     -5.0000     10.0000
   48     -5.7735     -5.0000     20.0000
   49     -7.2169     -5.0000     10.0000
   50     -2.1651     -6.2500     10.0000
   51     -1.4434     -7.5000     20.0000
   52     -0.7217     -8.7500     10.0000
   53      3.3198     -4.2500     10.0000
   54      5.3405     -0.7500     10.0000
   55      2.1651     -6.2500     10.0000
   56      1.4434     -7.5000     20.0000
   57      0.7217     -8.7500     10.0000
   58      4.3301     -5.0000     10.0000
   59      5.7735     -5.0000     20.0000
   60      7.2169     -5.0000     10.0000
   61      7.2169      0.0000     40.0000
   62      3.6084      6.2500     40.0000
   63     -3.6084      6.2500     40.0000
   64     -7.2169      0.0000     40.0000
   65     -3.6084     -6.2500     40.0000
   66      3.6084     -6.2500     40.0000
   67     10.8253      6.2500     40.0000
   68      0.0000     12.5000     40.0000
   69    -10.8253      6.2500     40.0000
   70    -10.8253     -6.2500     40.0000
   71      0.0000    -12.5000     40.0000
   72     10.8253     -6.2500     40.0000
   73      6.6756      0.9375     10.0000
   74      4.1497      5.3125     10.0000
   75      8.1190     -1.5625     10.0000
   76      9.0211     -3.1250     20.0000
   77      9.9232     -4.6875     10.0000
   78      8.1190      1.5625     10.0000
   79      9.0211      3.1250     20.0000
   80      9.9232      4.6875     10.0000
   81      2.5259      6.2500     10.0000
   82     -2.5259      6.2500     10.0000
   83      5.4127      6.2500     10.0000
   84      7.2169      6.2500     20.0000
   85      9.0211      6.2500     10.0000
   86      2.7063      7.8125     10.0000
   87      1.8042      9.3750     20.0000
   88      0.9021     10.9375     10.0000
   89     -4.1497      5.3125     10.0000
   90     -6.6756      0.9375     10.0000
   91     -2.7063      7.8125     10.0000
   92     -1.8042      9.3750     20.0000
   93     -0.9021     10.9375     10.0000
   94     -5.4127      6.2500     10.0000
   95     -7.2169      6.2500     20.0000
   96     -9.0211      6.2500     10.0000
   97     -6.6756     -0.9375     10.0000
   98     -4.1497     -5.3125     10.0000
   99     -8.1190      1.5625     10.0000
  100     -9.0211      3.1250     20.0000
  101     -9.9232      4.6875     10.0000
  102     -8.1190     -1.5625     10.0000
  103     -9.0211     -3.1250     20.0000
  104     -9.9232     -4.6875     10.0000
  105     -2.5259     -6.2500     10.0000
  106      2.5259     -6.2500     10.0000
  107     -5.4127     -6.2500     10.0000
  108     -7.2169     -6.2500     20.0000
  109     -9.0211     -6.2500     10.0000
  110     -2.7063     -7.8125     10.0000
  111     -1.8042     -9.3750     20.0000
  112     -0.9021    -10.9375     10.0000
  113      4.1497     -5.3125     10.0000
  114      6.6756     -0.9375     10.0000
  115      2.7063     -7.8125     10.0000
  116      1.8042     -9.3750     20.0000
  117      0.9021    -10.9375     10.0000
  118      5.4127     -6.2500     10.0000
  119      7.2169     -6.2500     20.0000
  120      9.0211     -6.2500     10.0000
  121      9.0211      0.0000     40.0000
  122      4.5105      7.8125     40.0000
  123     -4.5105      7.8125     40.0000
  124     -9.0211      0.0000     40.0000
  125     -4.5105     -7.8125     40.0000
  126      4.5106     -7.8125     40.0000
  127     13.5316      7.8125     40.0000
  128      0.0000     15.6250     40.0000
  129    -13.5316      7.8125     40.0000
  130    -13.5316     -7.8125     40.0000
  131      0.0000    -15.6250     40.0000
  132     13.5316     -7.8125     40.0000
  133      8.3445      1.1719     10.0000
  134      5.1871      6.6406     10.0000
  135     10.1487     -1.9531     10.0000
  136     11.2764     -3.9062     20.0000
  137     12.4040     -5.8594     10.0000
  138     10.1487      1.9531     10.0000
  139     11.2764      3.9062     20.0000
  140     12.4040      5.8594     10.0000
  141      3.1574      7.8125     10.0000
  142     -3.1574      7.8125     10.0000
  143      6.7658      7.8125     10.0000
  144      9.0211      7.8125     20.0000
  145     11.2764      7.8125     10.0000
  146      3.3829      9.7656     10.0000
  147      2.2553     11.7187     20.0000
  148      1.1276     13.6719     10.0000
  149     -5.1871      6.6406     10.0000
  150     -8.3445      1.1719     10.0000
  151     -3.3829      9.7656     10.0000
  152     -2.2553     11.7187     20.0000
  153     -1.1276     13.6719     10.0000
  154     -6.7658      7.8125     10.0000
  155     -9.0211      7.8125     20.0000
  156    -11.2764      7.8125     10.0000
  157     -8.3445     -1.1719     10.0000
  158     -5.1871     -6.6406     10.0000
  159    -10.1487      1.9531     10.0000
  160    -11.2764      3.9062     20.0000
  161    -12.4040      5.8594     10.0000
  162    -10.1487     -1.9531     10.0000
  163    -11.2764     -3.9063     20.0000
  164    -12.4040     -5.8594     10.0000
  165     -3.1574     -7.8125     10.0000
  166      3.1574     -7.8125     10.0000
  167     -6.7658     -7.8125     10.0000
  168     -9.0211     -7.8125     20.0000
  169    -11.2764     -7.8125     10.0000
  170     -3.3829     -9.7656     10.0000
  171     -2.2553    -11.7187     20.0000
  172     -1.1276    -13.6719     10.0000
  173      5.1871     -6.6406     10.0000
  174      8.3445     -1.1719     10.0000
  175      3.3829     -9.7656     10.0000
  176      2.2553    -11.7187     20.0000
  177      1.1276    -13.6719     10.0000
  178      6.7658     -7.8125     10.0000
  179      9.0211     -7.8125     20.0000
  180     11.2764     -7.8125     10.0000
  181     11.2764      0.0000     40.0000
  182      5.6382      9.7656     40.0000
  183     -5.6382      9.7656     40.0000
  184    -11.2764      0.0000     40.0000
  185     -5.6382     -9.7656     40.0000
  186      5.6382     -9.7656     40.0000
  187     16.9146      9.7656     40.0000
  188      0.0000     19.5312     40.0000
  189    -16.9146      9.7656     40.0000
  190    -16.9146     -9.7656     40.0000
  191      0.0000    -19.5312     40.0000
  192     16.9146     -9.7656     40.0000
  193     10.4306      1.4648     10.0000
  194      6.4839      8.3008     10.0000
  195     12.6859     -2.4414     10.0000
  196     14.0955     -4.8828     20.0000
  197     15.5050     -7.3242     10.0000
  198     12.6859      2.4414     10.0000
  199     14.0955      4.8828     20.0000
  200     15.5050      7.3242     10.0000
  201      3.9467      9.7656     10.0000
  202     -3.9467      9.7656     10.0000
  203      8.4573      9.7656     10.0000
  204     11.2764      9.7656     20.0000
  205     14.0955      9.7656     10.0000
  206      4.2286     12.2070     10.0000
  207      2.8191     14.6484     20.0000
  208      1.4095     17.0898     10.0000
  209     -6.4839      8.3008     10.0000
  210    -10.4306      1.4648     10.0000
  211     -4.2286     12.2070     10.0000
  212     -2.8191     14.6484     20.0000
  213     -1.4095     17.0898     10.0000
  214     -8.4573      9.7656     10.0000
  215    -11.2764      9.7656     20.0000
  216    -14.0955      9.7656     10.0000
  217    -10.4306     -1.4648     10.0000
  218     -6.4839     -8.3008     10.0000
  219    -12.6859      2.4414     10.0000
  220    -14.0955      4.8828     20.0000
  221    -15.5050      7.3242     10.0000
  222    -12.6859     -2.4414     10.0000
  223    -14.0955     -4.8828     20.0000
  224    -15.5050     -7.3242     10.0000
  225     -3.9467     -9.7656     10.0000
  226      3.9467     -9.7656     10.0000
  227     -8.4573     -9.7656     10.0000
  228    -11.2764     -9.7656     20.0000
  229    -14.0955     -9.7656     10.0000
  230     -4.2286    -12.2070     10.0000
  231     -2.8191    -14.6484     20.0000
  232     -1.4095    -17.0898     10.0000
  233      6.4839     -8.3008     10.0000
  234     10.4306     -1.4648     10.0000
  235      4.2286    -12.2070     10.0000
  236      2.8191    -14.6484     20.0000
  237      1.4095    -17.0898     10.0000
  238      8.4573     -9.7656     10.0000
  239     11.2764     -9.7656     20.0000
  240     14.0955     -9.7656     10.0000
depot      0.0000      0.0000      0.0000

XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX

 Data of New LSVRP No. [18] with 300 Customers
 Vehicle capacity = 200      Route-length Limit = Infinity 
 Point   --- x ---   --- y ---   ---q---
    1      5.7735      0.0000     40.0000
    2      2.8867      5.0000     40.0000
    3     -2.8868      5.0000     40.0000
    4     -5.7735      0.0000     40.0000
    5     -2.8867     -5.0000     40.0000
    6      2.8868     -5.0000     40.0000
    7      8.6603      5.0000     40.0000
    8      0.0000     10.0000     40.0000
    9     -8.6603      5.0000     40.0000
   10     -8.6603     -5.0000     40.0000
   11      0.0000    -10.0000     40.0000
   12      8.6603     -5.0000     40.0000
   13      5.3405      0.7500     10.0000
   14      3.3198      4.2500     10.0000
   15      6.4952     -1.2500     10.0000
   16      7.2169     -2.5000     20.0000
   17      7.9386     -3.7500     10.0000
   18      6.4952      1.2500     10.0000
   19      7.2169      2.5000     20.0000
   20      7.9386      3.7500     10.0000
   21      2.0207      5.0000     10.0000
   22     -2.0207      5.0000     10.0000
   23      4.3301      5.0000     10.0000
   24      5.7735      5.0000     20.0000
   25      7.2169      5.0000     10.0000
   26      2.1651      6.2500     10.0000
   27      1.4434      7.5000     20.0000
   28      0.7217      8.7500     10.0000
   29     -3.3198      4.2500     10.0000
   30     -5.3405      0.7500     10.0000
   31     -2.1651      6.2500     10.0000
   32     -1.4434      7.5000     20.0000
   33     -0.7217      8.7500     10.0000
   34     -4.3301      5.0000     10.0000
   35     -5.7735      5.0000     20.0000
   36     -7.2169      5.0000     10.0000
   37     -5.3405     -0.7500     10.0000
   38     -3.3198     -4.2500     10.0000
   39     -6.4952      1.2500     10.0000
   40     -7.2169      2.5000     20.0000
   41     -7.9386      3.7500     10.0000
   42     -6.4952     -1.2500     10.0000
   43     -7.2169     -2.5000     20.0000
   44     -7.9386     -3.7500     10.0000
   45     -2.0207     -5.0000     10.0000
   46      2.0207     -5.0000     10.0000
   47     -4.3301     -5.0000     10.0000
   48     -5.7735     -5.0000     20.0000
   49     -7.2169     -5.0000     10.0000
   50     -2.1651     -6.2500     10.0000
   51     -1.4434     -7.5000     20.0000
   52     -0.7217     -8.7500     10.0000
   53      3.3198     -4.2500     10.0000
   54      5.3405     -0.7500     10.0000
   55      2.1651     -6.2500     10.0000
   56      1.4434     -7.5000     20.0000
   57      0.7217     -8.7500     10.0000
   58      4.3301     -5.0000     10.0000
   59      5.7735     -5.0000     20.0000
   60      7.2169     -5.0000     10.0000
   61      7.2169      0.0000     40.0000
   62      3.6084      6.2500     40.0000
   63     -3.6084      6.2500     40.0000
   64     -7.2169      0.0000     40.0000
   65     -3.6084     -6.2500     40.0000
   66      3.6084     -6.2500     40.0000
   67     10.8253      6.2500     40.0000
   68      0.0000     12.5000     40.0000
   69    -10.8253      6.2500     40.0000
   70    -10.8253     -6.2500     40.0000
   71      0.0000    -12.5000     40.0000
   72     10.8253     -6.2500     40.0000
   73      6.6756      0.9375     10.0000
   74      4.1497      5.3125     10.0000
   75      8.1190     -1.5625     10.0000
   76      9.0211     -3.1250     20.0000
   77      9.9232     -4.6875     10.0000
   78      8.1190      1.5625     10.0000
   79      9.0211      3.1250     20.0000
   80      9.9232      4.6875     10.0000
   81      2.5259      6.2500     10.0000
   82     -2.5259      6.2500     10.0000
   83      5.4127      6.2500     10.0000
   84      7.2169      6.2500     20.0000
   85      9.0211      6.2500     10.0000
   86      2.7063      7.8125     10.0000
   87      1.8042      9.3750     20.0000
   88      0.9021     10.9375     10.0000
   89     -4.1497      5.3125     10.0000
   90     -6.6756      0.9375     10.0000
   91     -2.7063      7.8125     10.0000
   92     -1.8042      9.3750     20.0000
   93     -0.9021     10.9375     10.0000
   94     -5.4127      6.2500     10.0000
   95     -7.2169      6.2500     20.0000
   96     -9.0211      6.2500     10.0000
   97     -6.6756     -0.9375     10.0000
   98     -4.1497     -5.3125     10.0000
   99     -8.1190      1.5625     10.0000
  100     -9.0211      3.1250     20.0000
  101     -9.9232      4.6875     10.0000
  102     -8.1190     -1.5625     10.0000
  103     -9.0211     -3.1250     20.0000
  104     -9.9232     -4.6875     10.0000
  105     -2.5259     -6.2500     10.0000
  106      2.5259     -6.2500     10.0000
  107     -5.4127     -6.2500     10.0000
  108     -7.2169     -6.2500     20.0000
  109     -9.0211     -6.2500     10.0000
  110     -2.7063     -7.8125     10.0000
  111     -1.8042     -9.3750     20.0000
  112     -0.9021    -10.9375     10.0000
  113      4.1497     -5.3125     10.0000
  114      6.6756     -0.9375     10.0000
  115      2.7063     -7.8125     10.0000
  116      1.8042     -9.3750     20.0000
  117      0.9021    -10.9375     10.0000
  118      5.4127     -6.2500     10.0000
  119      7.2169     -6.2500     20.0000
  120      9.0211     -6.2500     10.0000
  121      9.0211      0.0000     40.0000
  122      4.5105      7.8125     40.0000
  123     -4.5105      7.8125     40.0000
  124     -9.0211      0.0000     40.0000
  125     -4.5105     -7.8125     40.0000
  126      4.5106     -7.8125     40.0000
  127     13.5316      7.8125     40.0000
  128      0.0000     15.6250     40.0000
  129    -13.5316      7.8125     40.0000
  130    -13.5316     -7.8125     40.0000
  131      0.0000    -15.6250     40.0000
  132     13.5316     -7.8125     40.0000
  133      8.3445      1.1719     10.0000
  134      5.1871      6.6406     10.0000
  135     10.1487     -1.9531     10.0000
  136     11.2764     -3.9062     20.0000
  137     12.4040     -5.8594     10.0000
  138     10.1487      1.9531     10.0000
  139     11.2764      3.9062     20.0000
  140     12.4040      5.8594     10.0000
  141      3.1574      7.8125     10.0000
  142     -3.1574      7.8125     10.0000
  143      6.7658      7.8125     10.0000
  144      9.0211      7.8125     20.0000
  145     11.2764      7.8125     10.0000
  146      3.3829      9.7656     10.0000
  147      2.2553     11.7187     20.0000
  148      1.1276     13.6719     10.0000
  149     -5.1871      6.6406     10.0000
  150     -8.3445      1.1719     10.0000
  151     -3.3829      9.7656     10.0000
  152     -2.2553     11.7187     20.0000
  153     -1.1276     13.6719     10.0000
  154     -6.7658      7.8125     10.0000
  155     -9.0211      7.8125     20.0000
  156    -11.2764      7.8125     10.0000
  157     -8.3445     -1.1719     10.0000
  158     -5.1871     -6.6406     10.0000
  159    -10.1487      1.9531     10.0000
  160    -11.2764      3.9062     20.0000
  161    -12.4040      5.8594     10.0000
  162    -10.1487     -1.9531     10.0000
  163    -11.2764     -3.9063     20.0000
  164    -12.4040     -5.8594     10.0000
  165     -3.1574     -7.8125     10.0000
  166      3.1574     -7.8125     10.0000
  167     -6.7658     -7.8125     10.0000
  168     -9.0211     -7.8125     20.0000
  169    -11.2764     -7.8125     10.0000
  170     -3.3829     -9.7656     10.0000
  171     -2.2553    -11.7187     20.0000
  172     -1.1276    -13.6719     10.0000
  173      5.1871     -6.6406     10.0000
  174      8.3445     -1.1719     10.0000
  175      3.3829     -9.7656     10.0000
  176      2.2553    -11.7187     20.0000
  177      1.1276    -13.6719     10.0000
  178      6.7658     -7.8125     10.0000
  179      9.0211     -7.8125     20.0000
  180     11.2764     -7.8125     10.0000
  181     11.2764      0.0000     40.0000
  182      5.6382      9.7656     40.0000
  183     -5.6382      9.7656     40.0000
  184    -11.2764      0.0000     40.0000
  185     -5.6382     -9.7656     40.0000
  186      5.6382     -9.7656     40.0000
  187     16.9146      9.7656     40.0000
  188      0.0000     19.5312     40.0000
  189    -16.9146      9.7656     40.0000
  190    -16.9146     -9.7656     40.0000
  191      0.0000    -19.5312     40.0000
  192     16.9146     -9.7656     40.0000
  193     10.4306      1.4648     10.0000
  194      6.4839      8.3008     10.0000
  195     12.6859     -2.4414     10.0000
  196     14.0955     -4.8828     20.0000
  197     15.5050     -7.3242     10.0000
  198     12.6859      2.4414     10.0000
  199     14.0955      4.8828     20.0000
  200     15.5050      7.3242     10.0000
  201      3.9467      9.7656     10.0000
  202     -3.9467      9.7656     10.0000
  203      8.4573      9.7656     10.0000
  204     11.2764      9.7656     20.0000
  205     14.0955      9.7656     10.0000
  206      4.2286     12.2070     10.0000
  207      2.8191     14.6484     20.0000
  208      1.4095     17.0898     10.0000
  209     -6.4839      8.3008     10.0000
  210    -10.4306      1.4648     10.0000
  211     -4.2286     12.2070     10.0000
  212     -2.8191     14.6484     20.0000
  213     -1.4095     17.0898     10.0000
  214     -8.4573      9.7656     10.0000
  215    -11.2764      9.7656     20.0000
  216    -14.0955      9.7656     10.0000
  217    -10.4306     -1.4648     10.0000
  218     -6.4839     -8.3008     10.0000
  219    -12.6859      2.4414     10.0000
  220    -14.0955      4.8828     20.0000
  221    -15.5050      7.3242     10.0000
  222    -12.6859     -2.4414     10.0000
  223    -14.0955     -4.8828     20.0000
  224    -15.5050     -7.3242     10.0000
  225     -3.9467     -9.7656     10.0000
  226      3.9467     -9.7656     10.0000
  227     -8.4573     -9.7656     10.0000
  228    -11.2764     -9.7656     20.0000
  229    -14.0955     -9.7656     10.0000
  230     -4.2286    -12.2070     10.0000
  231     -2.8191    -14.6484     20.0000
  232     -1.4095    -17.0898     10.0000
  233      6.4839     -8.3008     10.0000
  234     10.4306     -1.4648     10.0000
  235      4.2286    -12.2070     10.0000
  236      2.8191    -14.6484     20.0000
  237      1.4095    -17.0898     10.0000
  238      8.4573     -9.7656     10.0000
  239     11.2764     -9.7656     20.0000
  240     14.0955     -9.7656     10.0000
  241     14.0955      0.0000     40.0000
  242      7.0477     12.2070     40.0000
  243     -7.0477     12.2070     40.0000
  244    -14.0955      0.0000     40.0000
  245     -7.0477    -12.2070     40.0000
  246      7.0477    -12.2070     40.0000
  247     21.1432     12.2070     40.0000
  248      0.0000     24.4141     40.0000
  249    -21.1432     12.2070     40.0000
  250    -21.1432    -12.2070     40.0000
  251      0.0000    -24.4141     40.0000
  252     21.1432    -12.2070     40.0000
  253     13.0383      1.8311     10.0000
  254      8.1049     10.3760     10.0000
  255     15.8574     -3.0518     10.0000
  256     17.6193     -6.1035     20.0000
  257     19.3813     -9.1553     10.0000
  258     15.8574      3.0518     10.0000
  259     17.6193      6.1035     20.0000
  260     19.3813      9.1553     10.0000
  261      4.9334     12.2070     10.0000
  262     -4.9334     12.2070     10.0000
  263     10.5716     12.2070     10.0000
  264     14.0955     12.2070     20.0000
  265     17.6193     12.2070     10.0000
  266      5.2858     15.2588     10.0000
  267      3.5239     18.3105     20.0000
  268      1.7619     21.3623     10.0000
  269     -8.1049     10.3760     10.0000
  270    -13.0383      1.8311     10.0000
  271     -5.2858     15.2588     10.0000
  272     -3.5239     18.3105     20.0000
  273     -1.7619     21.3623     10.0000
  274    -10.5716     12.2070     10.0000
  275    -14.0955     12.2070     20.0000
  276    -17.6193     12.2070     10.0000
  277    -13.0383     -1.8311     10.0000
  278     -8.1049    -10.3760     10.0000
  279    -15.8574      3.0518     10.0000
  280    -17.6193      6.1035     20.0000
  281    -19.3813      9.1553     10.0000
  282    -15.8574     -3.0518     10.0000
  283    -17.6193     -6.1035     20.0000
  284    -19.3813     -9.1553     10.0000
  285     -4.9334    -12.2070     10.0000
  286      4.9334    -12.2070     10.0000
  287    -10.5716    -12.2070     10.0000
  288    -14.0955    -12.2070     20.0000
  289    -17.6193    -12.2070     10.0000
  290     -5.2858    -15.2588     10.0000
  291     -3.5239    -18.3105     20.0000
  292     -1.7619    -21.3623     10.0000
  293      8.1049    -10.3760     10.0000
  294     13.0383     -1.8311     10.0000
  295      5.2858    -15.2588     10.0000
  296      3.5239    -18.3105     20.0000
  297      1.7619    -21.3623     10.0000
  298     10.5716    -12.2070     10.0000
  299     14.0955    -12.2070     20.0000
  300     17.6193    -12.2070     10.0000
depot      0.0000      0.0000      0.0000

XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX


 Data of New LSVRP No. [19] with 360 Customers
 Vehicle capacity = 200      Route-length Limit = Infinity 
 Point   --- x ---   --- y ---   ---q---
    1      5.7735      0.0000     40.0000
    2      2.8867      5.0000     40.0000
    3     -2.8868      5.0000     40.0000
    4     -5.7735      0.0000     40.0000
    5     -2.8867     -5.0000     40.0000
    6      2.8868     -5.0000     40.0000
    7      8.6603      5.0000     40.0000
    8      0.0000     10.0000     40.0000
    9     -8.6603      5.0000     40.0000
   10     -8.6603     -5.0000     40.0000
   11      0.0000    -10.0000     40.0000
   12      8.6603     -5.0000     40.0000
   13      5.3405      0.7500     10.0000
   14      3.3198      4.2500     10.0000
   15      6.4952     -1.2500     10.0000
   16      7.2169     -2.5000     20.0000
   17      7.9386     -3.7500     10.0000
   18      6.4952      1.2500     10.0000
   19      7.2169      2.5000     20.0000
   20      7.9386      3.7500     10.0000
   21      2.0207      5.0000     10.0000
   22     -2.0207      5.0000     10.0000
   23      4.3301      5.0000     10.0000
   24      5.7735      5.0000     20.0000
   25      7.2169      5.0000     10.0000
   26      2.1651      6.2500     10.0000
   27      1.4434      7.5000     20.0000
   28      0.7217      8.7500     10.0000
   29     -3.3198      4.2500     10.0000
   30     -5.3405      0.7500     10.0000
   31     -2.1651      6.2500     10.0000
   32     -1.4434      7.5000     20.0000
   33     -0.7217      8.7500     10.0000
   34     -4.3301      5.0000     10.0000
   35     -5.7735      5.0000     20.0000
   36     -7.2169      5.0000     10.0000
   37     -5.3405     -0.7500     10.0000
   38     -3.3198     -4.2500     10.0000
   39     -6.4952      1.2500     10.0000
   40     -7.2169      2.5000     20.0000
   41     -7.9386      3.7500     10.0000
   42     -6.4952     -1.2500     10.0000
   43     -7.2169     -2.5000     20.0000
   44     -7.9386     -3.7500     10.0000
   45     -2.0207     -5.0000     10.0000
   46      2.0207     -5.0000     10.0000
   47     -4.3301     -5.0000     10.0000
   48     -5.7735     -5.0000     20.0000
   49     -7.2169     -5.0000     10.0000
   50     -2.1651     -6.2500     10.0000
   51     -1.4434     -7.5000     20.0000
   52     -0.7217     -8.7500     10.0000
   53      3.3198     -4.2500     10.0000
   54      5.3405     -0.7500     10.0000
   55      2.1651     -6.2500     10.0000
   56      1.4434     -7.5000     20.0000
   57      0.7217     -8.7500     10.0000
   58      4.3301     -5.0000     10.0000
   59      5.7735     -5.0000     20.0000
   60      7.2169     -5.0000     10.0000
   61      7.2169      0.0000     40.0000
   62      3.6084      6.2500     40.0000
   63     -3.6084      6.2500     40.0000
   64     -7.2169      0.0000     40.0000
   65     -3.6084     -6.2500     40.0000
   66      3.6084     -6.2500     40.0000
   67     10.8253      6.2500     40.0000
   68      0.0000     12.5000     40.0000
   69    -10.8253      6.2500     40.0000
   70    -10.8253     -6.2500     40.0000
   71      0.0000    -12.5000     40.0000
   72     10.8253     -6.2500     40.0000
   73      6.6756      0.9375     10.0000
   74      4.1497      5.3125     10.0000
   75      8.1190     -1.5625     10.0000
   76      9.0211     -3.1250     20.0000
   77      9.9232     -4.6875     10.0000
   78      8.1190      1.5625     10.0000
   79      9.0211      3.1250     20.0000
   80      9.9232      4.6875     10.0000
   81      2.5259      6.2500     10.0000
   82     -2.5259      6.2500     10.0000
   83      5.4127      6.2500     10.0000
   84      7.2169      6.2500     20.0000
   85      9.0211      6.2500     10.0000
   86      2.7063      7.8125     10.0000
   87      1.8042      9.3750     20.0000
   88      0.9021     10.9375     10.0000
   89     -4.1497      5.3125     10.0000
   90     -6.6756      0.9375     10.0000
   91     -2.7063      7.8125     10.0000
   92     -1.8042      9.3750     20.0000
   93     -0.9021     10.9375     10.0000
   94     -5.4127      6.2500     10.0000
   95     -7.2169      6.2500     20.0000
   96     -9.0211      6.2500     10.0000
   97     -6.6756     -0.9375     10.0000
   98     -4.1497     -5.3125     10.0000
   99     -8.1190      1.5625     10.0000
  100     -9.0211      3.1250     20.0000
  101     -9.9232      4.6875     10.0000
  102     -8.1190     -1.5625     10.0000
  103     -9.0211     -3.1250     20.0000
  104     -9.9232     -4.6875     10.0000
  105     -2.5259     -6.2500     10.0000
  106      2.5259     -6.2500     10.0000
  107     -5.4127     -6.2500     10.0000
  108     -7.2169     -6.2500     20.0000
  109     -9.0211     -6.2500     10.0000
  110     -2.7063     -7.8125     10.0000
  111     -1.8042     -9.3750     20.0000
  112     -0.9021    -10.9375     10.0000
  113      4.1497     -5.3125     10.0000
  114      6.6756     -0.9375     10.0000
  115      2.7063     -7.8125     10.0000
  116      1.8042     -9.3750     20.0000
  117      0.9021    -10.9375     10.0000
  118      5.4127     -6.2500     10.0000
  119      7.2169     -6.2500     20.0000
  120      9.0211     -6.2500     10.0000
  121      9.0211      0.0000     40.0000
  122      4.5105      7.8125     40.0000
  123     -4.5105      7.8125     40.0000
  124     -9.0211      0.0000     40.0000
  125     -4.5105     -7.8125     40.0000
  126      4.5106     -7.8125     40.0000
  127     13.5316      7.8125     40.0000
  128      0.0000     15.6250     40.0000
  129    -13.5316      7.8125     40.0000
  130    -13.5316     -7.8125     40.0000
  131      0.0000    -15.6250     40.0000
  132     13.5316     -7.8125     40.0000
  133      8.3445      1.1719     10.0000
  134      5.1871      6.6406     10.0000
  135     10.1487     -1.9531     10.0000
  136     11.2764     -3.9062     20.0000
  137     12.4040     -5.8594     10.0000
  138     10.1487      1.9531     10.0000
  139     11.2764      3.9062     20.0000
  140     12.4040      5.8594     10.0000
  141      3.1574      7.8125     10.0000
  142     -3.1574      7.8125     10.0000
  143      6.7658      7.8125     10.0000
  144      9.0211      7.8125     20.0000
  145     11.2764      7.8125     10.0000
  146      3.3829      9.7656     10.0000
  147      2.2553     11.7187     20.0000
  148      1.1276     13.6719     10.0000
  149     -5.1871      6.6406     10.0000
  150     -8.3445      1.1719     10.0000
  151     -3.3829      9.7656     10.0000
  152     -2.2553     11.7187     20.0000
  153     -1.1276     13.6719     10.0000
  154     -6.7658      7.8125     10.0000
  155     -9.0211      7.8125     20.0000
  156    -11.2764      7.8125     10.0000
  157     -8.3445     -1.1719     10.0000
  158     -5.1871     -6.6406     10.0000
  159    -10.1487      1.9531     10.0000
  160    -11.2764      3.9062     20.0000
  161    -12.4040      5.8594     10.0000
  162    -10.1487     -1.9531     10.0000
  163    -11.2764     -3.9063     20.0000
  164    -12.4040     -5.8594     10.0000
  165     -3.1574     -7.8125     10.0000
  166      3.1574     -7.8125     10.0000
  167     -6.7658     -7.8125     10.0000
  168     -9.0211     -7.8125     20.0000
  169    -11.2764     -7.8125     10.0000
  170     -3.3829     -9.7656     10.0000
  171     -2.2553    -11.7187     20.0000
  172     -1.1276    -13.6719     10.0000
  173      5.1871     -6.6406     10.0000
  174      8.3445     -1.1719     10.0000
  175      3.3829     -9.7656     10.0000
  176      2.2553    -11.7187     20.0000
  177      1.1276    -13.6719     10.0000
